485,1071,1960,DIME,0,0.59,NULL
486,1071,1960,PELO,0,0.39,NULL
487,1071,1960,AMLE,0,0.08,NULL
488,1072,1960,CHFO,0,0.23,NULL
489,1072,1960,DIMI,0,0.28,NULL
490,1072,1960,PELO,0,0.51,NULL
491,1072,1960,AMLE,0,0.16,NULL
492,1073,1960,CHFO,0,0.11,NULL
493,1073,1960,DIMI,0,0.14,NULL
494,1073,1960,PELO,0,0.48,NULL
495,1074,1960,CHFO,0,0.11,NULL
496,1074,1960,DIME,0,0.09,NULL
497,1074,1960,PELO,0,0.48,NULL
498,1075,1960,CHFO,0,1.88,NULL
499,1075,1960,DIMI,0,0.62,NULL
500,1075,1960,PELO,0,0.45,NULL
501,1075,1960,ONTO,0,0.08,NULL
502,1075,1960,PECR,1,NULL,NULL
503,1075,1960,AMLE,0,0.09,NULL
504,1076,1960,CHFO,0,0.75,NULL
505,1076,1960,DIME,0,0.6,NULL
506,1076,1960,DIMI,0,1.04,NULL
507,1076,1960,PELO,0,1.76,NULL
508,1076,1960,ONTO,0,0.14,NULL
509,1076,1960,AMLE,0,0.36,NULL
510,1077,1960,CHFO,0,0.45,NULL
511,1077,1960,DIME,0,0.1,NULL
512,1077,1960,DIMI,0,0.97,NULL
513,1077,1960,PELO,0,1.35,NULL
514,1077,1960,AMLE,0,0.16,NULL
515,1078,1960,CHFO,0,0.67,NULL
516,1078,1960,DIME,0,1.4,NULL
517,1078,1960,DIMI,0,2.24,NULL
518,1078,1960,PELO,0,1.39,NULL
519,1078,1960,ONTO,0,0.18,NULL
520,1078,1960,PECR,1,NULL,NULL
521,1078,1960,AMLE,0,0.19,NULL
522,1079,1960,CHFO,0,0.25,NULL
523,1079,1960,DIME,0,0.23,NULL
524,1079,1960,DIMI,0,0.85,NULL
525,1079,1960,PELO,0,2.33,NULL
526,1079,1960,ONTO,0,0.31,NULL
527,1079,1960,PECR,1,NULL,NULL
528,1079,1960,AMLE,0,0.09,NULL
529,1080,1960,DIME,0,0.23,NULL
530,1080,1960,DIMI,0,2.07,NULL
531,1080,1960,PELO,0,2.53,NULL
532,1080,1960,ONTO,0,0.26,NULL
533,1080,1960,PETR,1,NULL,NULL
534,1080,1960,AMLE,0,0.82,NULL
535,1081,1960,DIME,0,0.6,NULL
536,1081,1960,PELO,0,1.93,NULL
537,1081,1960,AMLE,0,0.41,NULL
538,1082,1960,PELO,0,2.04,NULL
539,1082,1960,ONTO,0,0.47,NULL
540,1082,1960,AMLE,0,0.74,NULL
541,1083,1960,CHFO,0,3.13,NULL
542,1083,1960,DIME,0,0.5,NULL
543,1083,1960,ONTO,0,0.12,NULL
544,1083,1960,PECR,1,NULL,NULL
545,1083,1960,AMLE,0,0.09,NULL
546,1084,1960,CHFO,0,1.39,NULL
547,1084,1960,DIOR,0,0.14,NULL
548,1084,1960,PELO,0,0.34,NULL
549,1084,1960,NELE,1,NULL,NULL
550,1084,1960,ONTO,0,0.06,NULL
551,1084,1960,PECR,1,NULL,NULL
552,1084,1960,AMLE,0,0.28,NULL
553,1085,1960,CHFO,0,2.03,NULL
554,1085,1960,DIME,0,0.78,NULL
555,1085,1960,PELO,0,0.79,NULL
556,1085,1960,NELE,1,NULL,NULL
557,1085,1960,ONTO,0,0.12,NULL
558,1085,1960,PECR,1,NULL,NULL
559,1085,1960,AMLE,0,0.05,NULL
560,1086,1960,CHFO,0,0.13,NULL
561,1086,1960,DIME,0,0.24,NULL
562,1086,1960,PELO,0,1.44,NULL
563,1086,1960,NELE,1,NULL,NULL
564,1086,1960,ONTO,0,0.07,NULL
565,1086,1960,AMLE,0,0.17,NULL
566,1087,1960,DIME,0,0.53,NULL
567,1088,1960,DIMI,0,0.14,NULL
568,1088,1960,PELO,0,0.11,NULL
569,1088,1960,PECR,1,NULL,NULL
570,1088,1960,AMLE,0,0.09,NULL
571,1089,1960,DIMI,0,1.3,NULL
572,1089,1960,PELO,0,3.25,NULL
573,1089,1960,ONTO,0,0.21,NULL
574,1089,1960,PECR,0,0.07,NULL
575,1089,1960,AMLE,0,0.08,NULL
576,1090,1960,CHFO,0,0.51,NULL
577,1090,1960,DIME,0,0.68,NULL
578,1090,1960,DIMI,0,0.14,NULL
579,1090,1960,PELO,0,1.12,NULL
580,1090,1960,AMLE,0,0.23,NULL
581,1091,1960,CHFO,0,1.35,NULL
582,1091,1960,DIME,0,0.29,NULL
583,1091,1960,DIMI,0,0.14,NULL
584,1091,1960,AMLE,0,0.23,NULL
585,1092,1960,CHFO,0,0.79,NULL
586,1092,1960,DIME,0,0.09,NULL
587,1092,1960,DIMI,0,0.56,NULL
588,1092,1960,PECR,1,NULL,NULL
589,1092,1960,AMLE,0,0.23,NULL
590,1093,1960,DIME,0,0.34,NULL
591,1093,1960,PELO,0,0.14,NULL
592,1093,1960,AMLE,0,0.09,NULL
593,1094,1960,DIME,0,0.23,NULL
594,1094,1960,DIMI,0,0.09,NULL
595,1094,1960,PELO,0,0.27,NULL
596,1095,1960,CHFO,0,0.25,NULL
597,1095,1960,DIME,0,0.34,NULL
598,1095,1960,DIMI,0,0.51,NULL
599,1095,1960,PELO,0,0.57,NULL
600,1095,1960,AMLE,0,0.19,NULL
601,1096,1960,DIMI,0,0.28,NULL
602,1096,1960,PELO,0,0.14,NULL
603,1096,1960,PEMA,0,0.14,NULL
604,1097,1960,DIME,0,0.68,NULL
605,1097,1960,DIMI,0,0.38,NULL
606,1097,1960,PELO,0,1.49,NULL
607,1097,1960,AMLE,0,0.23,NULL
608,1098,1960,NELE,1,NULL,NULL
609,1099,1960,DIMI,0,0.76,NULL
610,1099,1960,PELO,0,3.81,NULL
611,1099,1960,ONTO,0,0.06,NULL
612,1099,1960,AMLE,0,0.08,NULL
613,1100,1960,DIME,0,0.34,NULL
614,1100,1960,PELO,0,1.22,NULL
615,1100,1960,PECR,1,NULL,NULL
616,1101,1960,DIMI,0,0.19,NULL
617,1101,1960,PELO,0,1.35,NULL
618,1101,1960,AMLE,0,0.27,NULL
619,1102,1960,AMLE,0,0.09,NULL
620,1103,1960,DIME,0,0.11,NULL
621,1103,1960,ONTO,0,0.07,NULL
622,1104,1960,DIME,0,0.34,NULL
623,1104,1960,DIOR,0,0.28,NULL
624,1104,1960,PELO,0,0.4,NULL
625,1104,1960,ONTO,0,0.07,NULL
626,1104,1960,AMLE,0,0.36,NULL
627,1105,1960,DIME,0,1.38,NULL
628,1105,1960,PELO,0,1.7,NULL
629,1106,1960,DIMI,0,0.09,NULL
630,1106,1960,PELO,0,2.97,NULL
631,1106,1960,ONTO,0,0.14,NULL
632,1106,1960,AMLE,0,0.27,NULL
633,1107,1960,CHFO,0,1.34,NULL
634,1107,1960,DIMI,0,0.41,NULL
635,1107,1960,NELE,1,NULL,NULL
636,1107,1960,ONTO,0,0.12,NULL
637,1107,1960,PEMA,0,0.37,NULL
638,1108,1960,DIME,0,0.38,NULL
639,1108,1960,PELO,0,1.06,NULL
640,1109,1960,DIME,0,0.59,NULL
641,1109,1960,PELO,0,0.95,NULL
642,1109,1960,AMLE,0,0.08,NULL
643,1110,1960,DIME,0,1.16,NULL
644,1110,1960,DIMI,0,0.14,NULL
645,1110,1960,PELO,0,1.03,NULL
646,1111,1960,DIME,0,0.68,NULL
